url,title,image,calories,fat,carbs,protein
https://foods.fatsecret.com/calories-nutrition/generic/scallops-cooked,Scallops,https://m.ftscrt.com/static/images/og_fatsecret.png,35,1.75,1.68,2.9
https://foods.fatsecret.com/calories-nutrition/generic/scallops-steamed-or-boiled,Steamed or Boiled Scallops,https://m.ftscrt.com/static/images/og_fatsecret.png,106,3.09,2.33,16.18
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-baked-or-broiled,Baked or Broiled Shrimp,https://m.ftscrt.com/static/images/og_fatsecret.png,154,5.03,1.17,24.47
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-cooked,Shrimp,https://m.ftscrt.com/static/images/og_fatsecret.png,7,0.12,0.06,1.38
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-floured-breaded-or-battered-fried,Fried or Battered Breaded Floured Shrimp,https://m.ftscrt.com/static/images/og_fatsecret.png,27,1.35,1.29,2.28
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-scampi,Shrimp Scampi,https://m.ftscrt.com/static/images/og_fatsecret.png,288,21.53,0.01,22.94
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-steamed-or-boiled,Steamed or Boiled Shrimp,https://m.ftscrt.com/static/images/og_fatsecret.png,138,2.26,1.19,26.5
https://foods.fatsecret.com/calories-nutrition/generic/squid-baked-broiled,Broiled Baked Squid,https://m.ftscrt.com/static/images/og_fatsecret.png,192,6.45,5.29,26.28
https://foods.fatsecret.com/calories-nutrition/generic/squid-breaded-fried,Fried Breaded Squid,https://m.ftscrt.com/static/images/og_fatsecret.png,197,8.43,11.56,17.6
https://foods.fatsecret.com/calories-nutrition/generic/squid-raw,Squid,https://m.ftscrt.com/static/images/og_fatsecret.png,92,1.38,3.08,15.58
https://foods.fatsecret.com/calories-nutrition/generic/squid-steamed-or-boiled,Steamed or Boiled Squid,https://m.ftscrt.com/static/images/og_fatsecret.png,105,1.58,3.53,17.86
https://foods.fatsecret.com/calories-nutrition/generic/swordfish-baked-or-broiled,Baked or Broiled Swordfish,https://m.ftscrt.com/static/images/og_fatsecret.png,41,1.89,0.11,5.47
https://foods.fatsecret.com/calories-nutrition/generic/swordfish-cooked,Cooked Swordfish,https://m.ftscrt.com/static/images/og_fatsecret.png,41,1.89,0.11,5.47
https://foods.fatsecret.com/calories-nutrition/generic/swordfish-floured-or-breaded-fried,Fried Floured or Breaded Swordfish,https://m.ftscrt.com/static/images/og_fatsecret.png,67,3.79,2.23,5.67
https://foods.fatsecret.com/calories-nutrition/generic/swordfish-steamed-or-poached,Steamed or Poached Swordfish,https://m.ftscrt.com/static/images/og_fatsecret.png,153,5.08,0,25.06
https://foods.fatsecret.com/calories-nutrition/generic/trout-baked-or-broiled,Baked or Broiled Trout,https://m.ftscrt.com/static/images/og_fatsecret.png,188,9.16,0.41,24.37
https://foods.fatsecret.com/calories-nutrition/generic/trout-cooked,Cooked Trout,https://m.ftscrt.com/static/images/og_fatsecret.png,197,9.9,0.49,25.09
https://foods.fatsecret.com/calories-nutrition/generic/trout-smoked,Smoked Trout,https://m.ftscrt.com/static/images/og_fatsecret.png,264,11.79,0,37.04
https://foods.fatsecret.com/calories-nutrition/generic/tuna-canned-oil-pack,Tuna in Oil (Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,198,8.21,0,29.13
https://foods.fatsecret.com/calories-nutrition/generic/tuna-canned-water-pack,Tuna in Water (Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,116,0.82,0,25.51
https://foods.fatsecret.com/calories-nutrition/generic/tuna-fresh-baked-or-broiled,Baked or Broiled Tuna,https://m.ftscrt.com/static/images/og_fatsecret.png,153,3.96,0.41,27.3
https://foods.fatsecret.com/calories-nutrition/usda/anchovy-(drained-solids-in-oil-canned),"Anchovy (Drained Solids In Oil, Canned)",https://m.ftscrt.com/static/images/og_fatsecret.png,42,1.94,0,5.78
https://foods.fatsecret.com/calories-nutrition/usda/atlantic-and-pacific-halibut,Atlantic and Pacific Halibut,https://m.ftscrt.com/static/images/og_fatsecret.png,94,1.95,0,17.69
https://foods.fatsecret.com/calories-nutrition/usda/atlantic-and-pacific-halibut-(fish)-(cooked-dry-heat),"Atlantic and Pacific Halibut (Fish) (Cooked, Dry Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,140,2.94,0,26.69
https://foods.fatsecret.com/calories-nutrition/usda/atlantic-cod,Atlantic Cod,https://m.ftscrt.com/static/images/og_fatsecret.png,82,0.67,0,17.81
https://foods.fatsecret.com/calories-nutrition/usda/atlantic-herring,Atlantic Herring,https://m.ftscrt.com/static/images/og_fatsecret.png,45,2.56,0,5.09
https://foods.fatsecret.com/calories-nutrition/usda/atlantic-mackerel,Atlantic Mackerel,https://m.ftscrt.com/static/images/og_fatsecret.png,205,13.89,0,18.6
https://foods.fatsecret.com/calories-nutrition/usda/atlantic-salmon-(farmed),Atlantic Salmon (Farmed),https://m.ftscrt.com/static/images/og_fatsecret.png,156,9.22,0,16.92
https://foods.fatsecret.com/calories-nutrition/usda/blue-crab,Blue Crab,https://m.ftscrt.com/static/images/og_fatsecret.png,74,0.92,0.03,15.35
https://foods.fatsecret.com/calories-nutrition/usda/blue-mussels,Blue Mussels,https://m.ftscrt.com/static/images/og_fatsecret.png,86,2.24,3.69,11.9
https://foods.fatsecret.com/calories-nutrition/usda/bluefin-tuna-(fish),Bluefin Tuna (Fish),https://m.ftscrt.com/static/images/og_fatsecret.png,144,4.9,0,23.33
https://foods.fatsecret.com/calories-nutrition/usda/carp-(fish),Carp (Fish),https://m.ftscrt.com/static/images/og_fatsecret.png,127,5.6,0,17.83
https://foods.fatsecret.com/calories-nutrition/usda/carp-fish-(cooked-dry-heat),"Carp Fish (Cooked, Dry Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,162,7.17,0,22.86
https://foods.fatsecret.com/calories-nutrition/usda/crayfish-(crawfish),Crayfish (Crawfish),https://m.ftscrt.com/static/images/og_fatsecret.png,61,0.82,0,12.62
https://foods.fatsecret.com/calories-nutrition/usda/dungeness-crab-(cooked-moist-heat),"Dungeness Crab (Cooked, Moist Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,94,1.05,0.81,18.97
https://foods.fatsecret.com/calories-nutrition/usda/eel-(mixed-species),Eel (Mixed Species),https://m.ftscrt.com/static/images/og_fatsecret.png,184,11.66,0,18.44
https://foods.fatsecret.com/calories-nutrition/usda/eel-(mixed-species-cooked-dry-heat),"Eel (Mixed Species, Cooked, Dry Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,67,4.24,0,6.7
https://foods.fatsecret.com/calories-nutrition/usda/farmed-crayfish-(mixed-species-cooked-moist-heat),"Farmed Crayfish (Mixed Species, Cooked, Moist Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,74,1.1,0,14.89
https://foods.fatsecret.com/calories-nutrition/usda/greenland-halibut,Greenland Halibut,https://m.ftscrt.com/static/images/og_fatsecret.png,158,11.76,0,12.21
https://foods.fatsecret.com/calories-nutrition/usda/greenland-halibut-(fish)-(cooked-dry-heat),"Greenland Halibut (Fish) (Cooked, Dry Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,239,17.74,0,18.42
https://foods.fatsecret.com/calories-nutrition/usda/kippered-atlantic-herring,Kippered Atlantic Herring,https://m.ftscrt.com/static/images/og_fatsecret.png,62,3.51,0,6.97
https://foods.fatsecret.com/calories-nutrition/usda/octopus,Octopus,https://m.ftscrt.com/static/images/og_fatsecret.png,82,1.04,2.2,14.91
https://foods.fatsecret.com/calories-nutrition/usda/pacific-cod,Pacific Cod,https://m.ftscrt.com/static/images/og_fatsecret.png,82,0.63,0,17.9
https://foods.fatsecret.com/calories-nutrition/usda/pacific-oyster,Pacific Oyster,https://m.ftscrt.com/static/images/og_fatsecret.png,81,2.3,4.95,9.45
https://foods.fatsecret.com/calories-nutrition/usda/pink-salmon,Pink Salmon,https://m.ftscrt.com/static/images/og_fatsecret.png,116,3.45,0,19.94
https://foods.fatsecret.com/calories-nutrition/usda/rainbow-trout-(farmed),Rainbow Trout (Farmed),https://m.ftscrt.com/static/images/og_fatsecret.png,138,5.4,0,20.87
https://foods.fatsecret.com/calories-nutrition/usda/scallop-(mixed-species),Scallop (Mixed Species),https://m.ftscrt.com/static/images/og_fatsecret.png,88,0.76,2.36,16.78
https://foods.fatsecret.com/calories-nutrition/usda/smoked-chinook-salmon,Smoked Chinook Salmon,https://m.ftscrt.com/static/images/og_fatsecret.png,117,4.32,0,18.28
https://foods.fatsecret.com/calories-nutrition/usda/smoked-chinook-salmon-(lox),Smoked Chinook Salmon (Lox),https://m.ftscrt.com/static/images/og_fatsecret.png,33,1.22,0,5.18
https://foods.fatsecret.com/calories-nutrition/usda/snapper-(fish)-(mixed-species),Snapper (Fish) (Mixed Species),https://m.ftscrt.com/static/images/og_fatsecret.png,218,2.92,0,44.71
https://foods.fatsecret.com/calories-nutrition/usda/snapper-(fish)-(mixed-species-cooked-dry-heat),"Snapper (Fish) (Mixed Species, Cooked, Dry Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,128,1.72,0,26.3
https://foods.fatsecret.com/calories-nutrition/usda/spiny-lobster-(mixed-species),Spiny Lobster (Mixed Species),https://m.ftscrt.com/static/images/og_fatsecret.png,95,1.28,2.07,17.51
https://foods.fatsecret.com/calories-nutrition/usda/squid-(mixed-species),Squid (Mixed Species),https://m.ftscrt.com/static/images/og_fatsecret.png,26,0.39,0.87,4.42
https://foods.fatsecret.com/calories-nutrition/usda/swordfish,Swordfish,https://m.ftscrt.com/static/images/og_fatsecret.png,165,5.45,0,26.93
https://foods.fatsecret.com/calories-nutrition/usda/tilapia-(fish),Tilapia (Fish),https://m.ftscrt.com/static/images/og_fatsecret.png,96,1.7,0,20.08
https://foods.fatsecret.com/calories-nutrition/usda/tilapia-(fish)-(cooked-dry-heat),"Tilapia (Fish) (Cooked, Dry Heat)",https://m.ftscrt.com/static/images/og_fatsecret.png,128,2.65,0,26.15
https://foods.fatsecret.com/calories-nutrition/usda/wild-atlantic-salmon,Wild Atlantic Salmon,https://m.ftscrt.com/static/images/og_fatsecret.png,121,5.39,0,16.86
https://foods.fatsecret.com/calories-nutrition/usda/wild-crayfish-(crawfish),Wild Crayfish (Crawfish),https://m.ftscrt.com/static/images/og_fatsecret.png,65,0.81,0,13.57
https://foods.fatsecret.com/calories-nutrition/usda/wild-eastern-oyster,Wild Eastern Oyster,https://m.ftscrt.com/static/images/og_fatsecret.png,57,2.07,3.28,5.92
https://foods.fatsecret.com/calories-nutrition/usda/wild-rainbow-trout,Wild Rainbow Trout,https://m.ftscrt.com/static/images/og_fatsecret.png,189,5.5,0,32.56
https://foods.fatsecret.com/calories-nutrition/usda/yellowfin-tuna-(fish),Yellowfin Tuna (Fish),https://m.ftscrt.com/static/images/og_fatsecret.png,108,0.95,0,23.38
https://foods.fatsecret.com/calories-nutrition/generic/apple-dried-uncooked,Dried Apple,https://m.ftscrt.com/static/images/og_fatsecret.png,243,0.32,65.89,0.93
https://foods.fatsecret.com/calories-nutrition/generic/apples-fuji,Fuji Apples,https://m.ftscrt.com/static/images/og_fatsecret.png,71,0.24,19.06,0.36
https://foods.fatsecret.com/calories-nutrition/generic/apples-golden-delicious,Golden Delicious Apples,https://m.ftscrt.com/static/images/og_fatsecret.png,72,0.23,19.06,0.36
https://foods.fatsecret.com/calories-nutrition/generic/apples-red-delicious,Red Delicious Apples,https://m.ftscrt.com/static/images/og_fatsecret.png,72,0.23,19.06,0.36
https://foods.fatsecret.com/calories-nutrition/generic/apricot-dried-uncooked,Dried Apricot,https://m.ftscrt.com/static/images/og_fatsecret.png,241,0.51,62.64,3.39
https://foods.fatsecret.com/calories-nutrition/generic/banana-apple-raw,Apple Banana,https://m.ftscrt.com/static/images/og_fatsecret.png,65,0.24,16.67,0.8
https://foods.fatsecret.com/calories-nutrition/generic/banana-baked,Baked Banana,https://m.ftscrt.com/static/images/og_fatsecret.png,163,0.47,41.78,1.56
https://foods.fatsecret.com/calories-nutrition/generic/banana-red-fried,Fried Red Banana,https://m.ftscrt.com/static/images/og_fatsecret.png,191,11.39,23.9,1.16
https://foods.fatsecret.com/calories-nutrition/generic/berries-raw,Berries,https://m.ftscrt.com/static/images/og_fatsecret.png,48,0.43,11.49,0.98
https://foods.fatsecret.com/calories-nutrition/generic/bitter-melon-cooked,Cooked Bitter Melon,https://m.ftscrt.com/static/images/og_fatsecret.png,57,3.91,5.43,1.04
https://foods.fatsecret.com/calories-nutrition/generic/blackberries-cooked-or-canned-ns-as-to-type-of-sweetener,Blackberries (Cooked or Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,236,0.36,59.14,3.35
https://foods.fatsecret.com/calories-nutrition/generic/blackberries-frozen,Frozen Blackberries,https://m.ftscrt.com/static/images/og_fatsecret.png,64,0.43,15.67,1.18
https://foods.fatsecret.com/calories-nutrition/generic/blackberries-frozen-sweetened,Sweetened Frozen Blackberries,https://m.ftscrt.com/static/images/og_fatsecret.png,115,0.64,27.52,1.81
https://foods.fatsecret.com/calories-nutrition/generic/blueberries-cooked-or-canned-unsweetened-water-pack,Blueberries Unsweetened in Water Pack (Cooked or Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,93,0.54,23.69,1.22
https://foods.fatsecret.com/calories-nutrition/generic/cantaloupe-(muskmelon)-raw,Cantaloupe (Muskmelon),https://m.ftscrt.com/static/images/og_fatsecret.png,53,0.3,12.73,1.31
https://foods.fatsecret.com/calories-nutrition/generic/cantaloupe-frozen-(balls),Frozen Cantaloupe (Balls),https://m.ftscrt.com/static/images/og_fatsecret.png,59,0.33,14.12,1.45
https://foods.fatsecret.com/calories-nutrition/generic/cantaloupe-nectar,Cantaloupe Nectar,https://m.ftscrt.com/static/images/og_fatsecret.png,155,0.2,39.2,0.83
https://foods.fatsecret.com/calories-nutrition/generic/cherries-bing,Bing Cherries,https://m.ftscrt.com/static/images/og_fatsecret.png,74,0.23,18.73,1.24
https://foods.fatsecret.com/calories-nutrition/generic/cherries-frozen,Frozen Cherries,https://m.ftscrt.com/static/images/og_fatsecret.png,46,0.44,11.02,0.92
https://foods.fatsecret.com/calories-nutrition/generic/cherries-maraschino,Maraschino Cherries,https://m.ftscrt.com/static/images/og_fatsecret.png,7,0.01,1.8,0.01
https://foods.fatsecret.com/calories-nutrition/generic/coconut-meat-dried-sweetened,Sweetened Dried Coconut Meat,https://m.ftscrt.com/static/images/og_fatsecret.png,134,9.11,13.49,0.93
https://foods.fatsecret.com/calories-nutrition/generic/cookie-fig-bar,Fig Bar,https://m.ftscrt.com/static/images/og_fatsecret.png,56,1.17,11.34,0.59
https://foods.fatsecret.com/calories-nutrition/generic/craisins,Craisins,https://m.ftscrt.com/static/images/og_fatsecret.png,1,0,0.25,0
https://foods.fatsecret.com/calories-nutrition/generic/cranberries-cooked-or-canned,Cranberries (Cooked or Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,418,0.42,107.75,0.55
https://foods.fatsecret.com/calories-nutrition/generic/cranberries-dried,Dried Cranberries,https://m.ftscrt.com/static/images/og_fatsecret.png,308,1.37,82.36,0.07
https://foods.fatsecret.com/calories-nutrition/generic/date,Date,https://m.ftscrt.com/static/images/og_fatsecret.png,23,0.03,6.23,0.2
https://foods.fatsecret.com/calories-nutrition/generic/fig-dried-uncooked,Dried Fig,https://m.ftscrt.com/static/images/og_fatsecret.png,47,0.18,12.14,0.63
https://foods.fatsecret.com/calories-nutrition/generic/fruit-mixture-dried-(mixture-includes-three-or-more-of-the-following-apples-apricots-dates-papaya-peaches-pears-pineapples-prunes-raisins),Dried Fruit Mixture,https://m.ftscrt.com/static/images/og_fatsecret.png,244,0.44,64.81,2.19
https://foods.fatsecret.com/calories-nutrition/generic/fruit-salad,Fruit Salad,https://m.ftscrt.com/static/images/og_fatsecret.png,108,1.63,25,1.27
https://foods.fatsecret.com/calories-nutrition/generic/fruit-salad-(without-citrus-fruits),Fruit Salad (without Citrus Fruits),https://m.ftscrt.com/static/images/og_fatsecret.png,125,1.63,30.08,1.31
https://foods.fatsecret.com/calories-nutrition/generic/grapefruit-raw,Grapefruit,https://m.ftscrt.com/static/images/og_fatsecret.png,41,0.13,10.34,0.81
https://foods.fatsecret.com/calories-nutrition/generic/grapes-american-type-slip-skin-raw,American Type Grapes (Slip Skin),https://m.ftscrt.com/static/images/og_fatsecret.png,67,0.35,17.15,0.63
https://foods.fatsecret.com/calories-nutrition/generic/grapes-european-type-adherent-skin-raw,European Type Grapes,https://m.ftscrt.com/static/images/og_fatsecret.png,3,0.01,0.9,0.04
https://foods.fatsecret.com/calories-nutrition/generic/grapes-raw,Grapes,https://m.ftscrt.com/static/images/og_fatsecret.png,3,0.01,0.9,0.04
https://foods.fatsecret.com/calories-nutrition/generic/guacamole,Guacamole,https://m.ftscrt.com/static/images/og_fatsecret.png,23,2.08,1.24,0.29
https://foods.fatsecret.com/calories-nutrition/generic/guacamole-with-tomatoes,Guacamole with Tomatoes,https://m.ftscrt.com/static/images/og_fatsecret.png,270,23.16,17.8,3.77
https://foods.fatsecret.com/calories-nutrition/generic/honeydew-frozen-(balls),Frozen Honeydew (Balls),https://m.ftscrt.com/static/images/og_fatsecret.png,83,0.32,20.91,1.24
https://foods.fatsecret.com/calories-nutrition/generic/kiwi-fruit-raw,Kiwi Fruit,https://m.ftscrt.com/static/images/og_fatsecret.png,46,0.4,11.14,0.87
https://foods.fatsecret.com/calories-nutrition/generic/lychee-cooked-or-canned-in-sugar-or-syrup,Lychee in Sugar or Syrup (Cooked or Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,19,0.06,4.84,0.11
https://foods.fatsecret.com/calories-nutrition/generic/lychee-dried-(lychee-nuts),Dried Lychee (Lychee Nuts),https://m.ftscrt.com/static/images/og_fatsecret.png,7,0.03,1.77,0.1
https://foods.fatsecret.com/calories-nutrition/generic/lychee-raw,Lychee,https://m.ftscrt.com/static/images/og_fatsecret.png,6,0.04,1.59,0.08
https://foods.fatsecret.com/calories-nutrition/generic/mango-cooked,Cooked Mango,https://m.ftscrt.com/static/images/og_fatsecret.png,18,0.08,4.82,0.14
https://foods.fatsecret.com/calories-nutrition/generic/mango-dried,Dried Mango,https://m.ftscrt.com/static/images/og_fatsecret.png,314,0.78,81.61,1.48
https://foods.fatsecret.com/calories-nutrition/generic/mango-nectar,Mango Nectar,https://m.ftscrt.com/static/images/og_fatsecret.png,145,0.28,37.9,0.5
https://foods.fatsecret.com/calories-nutrition/generic/mango-pickled,Pickled Mango,https://m.ftscrt.com/static/images/og_fatsecret.png,38,0.05,9.6,0.1
